,source_node,path,distance
542,54,"[54, 386, 434, 966, 699]",5
543,54,"[54, 267, 302, 268, 605]",5
544,54,"[54, 337, 244, 222, 749, 716]",6
545,54,"[54, 249, 816, 91, 727, 335]",6
546,54,"[54, 386, 382, 370, 714, 95]",6
547,54,"[54, 267, 302, 518, 926, 93, 200]",7
548,54,"[54, 267, 163, 241, 647, 162, 522]",7
549,54,"[54, 337, 244, 222, 110, 771, 780]",7
550,55,"[55, 815, 682, 574, 290]",5
551,55,"[55, 82, 532, 609, 891]",5
552,55,"[55, 486, 832, 221, 716]",5
553,55,"[55, 486, 832, 924, 335]",5
554,55,"[55, 80, 877, 807, 95]",5
555,55,"[55, 486, 277, 497, 93, 200]",6
556,55,"[55, 815, 682, 317, 771, 780]",6
557,55,"[55, 388, 234, 79, 56, 754]",6
558,55,"[55, 82, 201, 416, 684, 699]",6
559,55,"[55, 82, 532, 390, 565, 605]",6
560,56,"[56, 754]",2
561,56,"[56, 50, 884, 699]",4
562,56,"[56, 79, 845, 924, 335]",5
563,56,"[56, 52, 230, 73, 605]",5
564,56,"[56, 79, 153, 455, 462, 290]",6
565,56,"[56, 79, 845, 181, 397, 891]",6
566,56,"[56, 50, 884, 233, 627, 716]",6
567,56,"[56, 79, 234, 32, 714, 95]",6
568,56,"[56, 79, 234, 409, 304, 154, 200]",7
569,56,"[56, 52, 709, 202, 110, 771, 780]",7
570,57,"[57, 966, 699]",3
571,57,"[57, 778, 920, 95]",4
572,57,"[57, 865, 737, 632, 290]",5
573,57,"[57, 966, 935, 833, 754]",5
574,57,"[57, 750, 788, 974, 154, 200]",6
575,57,"[57, 966, 485, 525, 921, 716]",6
576,57,"[57, 865, 737, 297, 727, 335]",6
577,57,"[57, 785, 153, 794, 446, 40, 891]",7
578,57,"[57, 966, 274, 849, 457, 149, 522]",7
579,57,"[57, 785, 89, 957, 390, 565, 605]",7
580,58,"[58, 286, 170, 834, 200]",5
581,58,"[58, 286, 34, 101, 632, 290]",6
582,58,"[58, 963, 42, 858, 921, 716]",6
583,58,"[58, 286, 359, 236, 56, 754]",6
584,58,"[58, 286, 170, 834, 694, 699]",6
585,58,"[58, 286, 518, 302, 268, 605]",6
586,58,"[58, 963, 234, 32, 714, 95]",6
587,58,"[58, 286, 518, 302, 267, 700, 891]",7
588,58,"[58, 963, 608, 974, 722, 162, 522]",7
589,58,"[58, 286, 359, 339, 976, 580, 335]",7
590,59,"[59, 66, 481, 952, 891]",5
591,59,"[59, 120, 191, 724, 780]",5
592,59,"[59, 120, 815, 682, 574, 290]",6
593,59,"[59, 875, 622, 222, 749, 716]",6
594,59,"[59, 66, 336, 307, 71, 754]",6
595,59,"[59, 875, 622, 473, 835, 95]",6
596,59,"[59, 120, 815, 277, 497, 93, 200]",7
597,59,"[59, 875, 622, 473, 373, 727, 335]",7
598,59,"[59, 120, 31, 9, 402, 344, 699]",7
599,59,"[59, 66, 481, 139, 83, 268, 605]",7
600,60,"[60, 37, 919, 674, 891]",5
601,60,"[60, 84, 635, 162, 522]",5
602,60,"[60, 84, 122, 74, 627, 716]",6
603,60,"[60, 84, 635, 406, 73, 605]",6
604,60,"[60, 84, 802, 726, 920, 95]",6
605,60,"[60, 916, 576, 577, 48, 462, 290]",7
606,60,"[60, 37, 487, 788, 974, 154, 200]",7
607,60,"[60, 916, 479, 161, 983, 771, 780]",7
608,60,"[60, 84, 122, 890, 196, 727, 335]",7
609,60,"[60, 916, 259, 969, 50, 56, 754]",7
610,61,"[61, 572, 119, 290]",4
611,61,"[61, 391, 684, 699]",4
612,61,"[61, 572, 119, 40, 891]",5
613,61,"[61, 852, 366, 162, 522]",5
614,61,"[61, 391, 761, 924, 335]",5
615,61,"[61, 391, 761, 495, 805, 200]",6
616,61,"[61, 852, 315, 782, 861, 716]",6
617,61,"[61, 388, 234, 79, 56, 754]",6
618,61,"[61, 572, 489, 83, 268, 605]",6
619,61,"[61, 391, 656, 786, 742, 95]",6
620,62,"[62, 984, 569, 952, 891]",5
621,62,"[62, 984, 798, 954, 735, 754]",6
622,62,"[62, 984, 5, 708, 268, 605]",6
623,62,"[62, 984, 569, 280, 807, 95]",6
624,62,"[62, 984, 569, 952, 211, 356, 290]",7
625,62,"[62, 984, 586, 286, 170, 834, 200]",7
626,62,"[62, 984, 798, 701, 983, 771, 780]",7
627,62,"[62, 984, 798, 668, 373, 727, 335]",7
628,62,"[62, 984, 5, 708, 638, 540, 699]",7
629,62,"[62, 984, 798, 668, 373, 832, 221, 716]",8
630,63,"[63, 922, 397, 891]",4
631,63,"[63, 776, 712, 627, 716]",5
632,63,"[63, 776, 712, 711, 119, 290]",6
633,63,"[63, 776, 587, 765, 805, 200]",6
634,63,"[63, 776, 872, 744, 735, 754]",6
635,63,"[63, 677, 171, 521, 540, 699]",6
636,63,"[63, 776, 712, 203, 742, 95]",6
637,63,"[63, 168, 199, 539, 423, 162, 522]",7
638,63,"[63, 922, 397, 21, 191, 724, 780]",7
639,63,"[63, 168, 199, 473, 373, 727, 335]",7
640,64,"[64, 761, 924, 335]",4
641,64,"[64, 761, 495, 609, 891]",5
642,64,"[64, 761, 495, 805, 200]",5
643,64,"[64, 793, 74, 627, 716]",5
644,64,"[64, 761, 391, 684, 699]",5
645,64,"[64, 697, 32, 714, 95]",5
646,64,"[64, 761, 939, 48, 462, 290]",6
647,64,"[64, 697, 202, 110, 771, 780]",6
648,64,"[64, 697, 32, 985, 735, 754]",6
649,64,"[64, 697, 624, 676, 565, 605]",6
650,65,"[65, 738, 233, 627, 716]",5
651,65,"[65, 738, 636, 71, 754]",5
652,65,"[65, 738, 233, 884, 699]",5
653,65,"[65, 172, 401, 455, 462, 290]",6
654,65,"[65, 968, 64, 761, 924, 335]",6
655,65,"[65, 172, 17, 778, 920, 95]",6
656,65,"[65, 968, 287, 116, 2, 581, 891]",7
657,65,"[65, 968, 64, 761, 495, 805, 200]",7
658,65,"[65, 172, 533, 396, 647, 162, 522]",7
659,65,"[65, 172, 533, 396, 242, 771, 780]",7
660,66,"[66, 481, 952, 891]",4
661,66,"[66, 336, 307, 71, 754]",5
662,66,"[66, 336, 588, 987, 574, 290]",6
663,66,"[66, 59, 120, 191, 724, 780]",6
664,66,"[66, 481, 139, 83, 268, 605]",6
665,66,"[66, 336, 545, 982, 835, 95]",6
666,66,"[66, 336, 383, 456, 996, 447, 716]",7
667,66,"[66, 188, 45, 561, 845, 924, 335]",7
668,66,"[66, 188, 45, 294, 125, 344, 699]",7
669,66,"[66, 481, 459, 347, 788, 974, 154, 200]",8
670,67,"[67, 939, 48, 462, 290]",5
671,67,"[67, 116, 2, 581, 891]",5
672,67,"[67, 939, 761, 924, 335]",5
673,67,"[67, 939, 761, 495, 805, 200]",6
674,67,"[67, 116, 299, 748, 771, 780]",6
675,67,"[67, 116, 844, 178, 20, 754]",6
676,67,"[67, 939, 761, 391, 684, 699]",6
677,67,"[67, 939, 17, 778, 920, 95]",6
678,67,"[67, 116, 256, 346, 366, 162, 522]",7
679,67,"[67, 939, 761, 924, 832, 221, 716]",7
680,68,"[68, 199, 473, 835, 95]",5
681,68,"[68, 494, 979, 455, 462, 290]",6
682,68,"[68, 375, 278, 446, 40, 891]",6
683,68,"[68, 199, 473, 943, 834, 200]",6
684,68,"[68, 199, 539, 423, 162, 522]",6
685,68,"[68, 199, 473, 373, 727, 335]",6
686,68,"[68, 494, 475, 433, 855, 699]",6
687,68,"[68, 199, 473, 373, 832, 221, 716]",7
688,68,"[68, 494, 979, 183, 529, 724, 780]",7
689,68,"[68, 199, 539, 642, 985, 735, 754]",7
690,69,"[69, 534, 236, 56, 754]",5
691,69,"[69, 785, 57, 966, 699]",5
692,69,"[69, 785, 153, 455, 462, 290]",6
693,69,"[69, 308, 6, 313, 40, 891]",6
694,69,"[69, 308, 6, 943, 834, 200]",6
695,69,"[69, 534, 854, 996, 447, 716]",6
696,69,"[69, 534, 626, 676, 565, 605]",6
697,69,"[69, 785, 57, 778, 920, 95]",6
698,69,"[69, 308, 578, 8, 366, 162, 522]",7
699,69,"[69, 534, 626, 16, 529, 724, 780]",7
700,70,"[70, 158, 295, 834, 200]",5
701,70,"[70, 158, 295, 834, 694, 699]",6
702,70,"[70, 158, 295, 299, 255, 119, 290]",7
703,70,"[70, 158, 295, 299, 748, 771, 780]",7
704,70,"[70, 158, 295, 142, 720, 71, 754]",7
705,70,"[70, 158, 295, 299, 116, 2, 581, 891]",8
706,70,"[70, 158, 295, 49, 942, 712, 627, 716]",8
707,70,"[70, 158, 295, 299, 668, 373, 727, 335]",8
708,70,"[70, 158, 295, 142, 626, 676, 565, 605]",8
709,70,"[70, 158, 295, 834, 943, 473, 835, 95]",8
710,71,"[71, 754]",2
711,71,"[71, 452, 512, 117, 119, 290]",6
712,71,"[71, 636, 537, 765, 805, 200]",6
713,71,"[71, 636, 738, 233, 627, 716]",6
714,71,"[71, 754, 279, 611, 403, 335]",6
715,71,"[71, 720, 820, 274, 966, 699]",6
716,71,"[71, 307, 336, 383, 267, 700, 891]",7
717,71,"[71, 307, 216, 691, 868, 771, 780]",7
718,71,"[71, 720, 142, 626, 676, 565, 605]",7
719,71,"[71, 307, 336, 545, 982, 835, 95]",7
720,72,"[72, 617, 515, 574, 290]",5
721,72,"[72, 104, 495, 609, 891]",5
722,72,"[72, 104, 495, 805, 200]",5
723,72,"[72, 880, 786, 742, 95]",5
724,72,"[72, 104, 8, 366, 162, 522]",6
725,72,"[72, 880, 437, 536, 447, 716]",6
726,72,"[72, 617, 515, 110, 771, 780]",6
727,72,"[72, 104, 495, 761, 924, 335]",6
728,72,"[72, 104, 8, 762, 833, 754]",6
729,72,"[72, 617, 310, 233, 884, 699]",6
730,73,"[73, 605]",2
731,73,"[73, 107, 117, 119, 290]",5
732,73,"[73, 406, 635, 162, 522]",5
733,73,"[73, 230, 52, 56, 754]",5
734,73,"[73, 107, 117, 119, 40, 891]",6
735,73,"[73, 107, 182, 917, 834, 200]",6
736,73,"[73, 978, 159, 248, 921, 716]",6
737,73,"[73, 107, 22, 434, 966, 699]",6
738,73,"[73, 690, 981, 896, 725, 95]",6
739,73,"[73, 230, 912, 98, 191, 724, 780]",7
740,74,"[74, 627, 716]",3
741,74,"[74, 25, 40, 891]",4
742,74,"[74, 25, 40, 119, 290]",5
743,74,"[74, 627, 233, 884, 699]",5
744,74,"[74, 627, 716, 749, 805, 200]",6
745,74,"[74, 122, 84, 635, 162, 522]",6
746,74,"[74, 122, 890, 196, 727, 335]",6
747,74,"[74, 793, 159, 978, 73, 605]",6
748,74,"[74, 122, 263, 203, 742, 95]",6
749,74,"[74, 122, 192, 701, 983, 771, 780]",7
750,75,"[75, 310, 233, 627, 716]",5
751,75,"[75, 310, 233, 884, 699]",5
752,75,"[75, 930, 219, 427, 462, 290]",6
753,75,"[75, 310, 808, 196, 727, 335]",6
754,75,"[75, 930, 258, 762, 833, 754]",6
755,75,"[75, 310, 763, 6, 313, 40, 891]",7
756,75,"[75, 310, 617, 850, 974, 154, 200]",7
757,75,"[75, 930, 167, 941, 457, 149, 522]",7
758,75,"[75, 310, 617, 515, 110, 771, 780]",7
759,75,"[75, 310, 763, 5, 708, 268, 605]",7
760,76,"[76, 339, 976, 580, 335]",5
761,76,"[76, 339, 641, 833, 754]",5
762,76,"[76, 339, 976, 134, 462, 290]",6
763,76,"[76, 339, 106, 423, 162, 522]",6
764,76,"[76, 733, 202, 110, 771, 780]",6
765,76,"[76, 339, 106, 485, 966, 699]",6
766,76,"[76, 733, 585, 786, 742, 95]",6
767,76,"[76, 733, 585, 846, 2, 581, 891]",7
768,76,"[76, 339, 328, 990, 795, 93, 200]",7
769,76,"[76, 887, 907, 738, 233, 627, 716]",7
770,77,"[77, 50, 56, 754]",4
771,77,"[77, 50, 884, 699]",4
772,77,"[77, 946, 481, 952, 891]",5
773,77,"[77, 710, 814, 556, 632, 290]",6
774,77,"[77, 186, 660, 136, 834, 200]",6
775,77,"[77, 50, 884, 233, 627, 716]",6
776,77,"[77, 710, 814, 983, 771, 780]",6
777,77,"[77, 946, 476, 551, 835, 95]",6
778,77,"[77, 710, 448, 473, 373, 727, 335]",7
779,77,"[77, 186, 550, 925, 107, 73, 605]",7
780,78,"[78, 871, 522]",3
781,78,"[78, 300, 552, 897, 200]",5
782,78,"[78, 300, 784, 724, 780]",5
783,78,"[78, 300, 784, 724, 529, 290]",6
784,78,"[78, 300, 888, 505, 19, 694, 699]",7
785,78,"[78, 300, 552, 281, 769, 742, 95]",7
786,78,"[78, 300, 784, 724, 191, 21, 397, 891]",8
787,78,"[78, 300, 552, 897, 200, 805, 749, 716]",8
788,78,"[78, 871, 522, 162, 635, 406, 73, 605]",8
789,78,"[78, 871, 522, 162, 366, 346, 196, 727, 335]",9
790,79,"[79, 56, 754]",3
791,79,"[79, 845, 924, 335]",4
792,79,"[79, 153, 455, 462, 290]",5
793,79,"[79, 845, 181, 397, 891]",5
794,79,"[79, 845, 181, 921, 716]",5
795,79,"[79, 56, 50, 884, 699]",5
796,79,"[79, 234, 32, 714, 95]",5
797,79,"[79, 234, 409, 304, 154, 200]",6
798,79,"[79, 845, 682, 317, 771, 780]",6
799,79,"[79, 56, 52, 230, 73, 605]",6
800,80,"[80, 877, 807, 95]",4
801,80,"[80, 973, 410, 735, 754]",5
802,80,"[80, 55, 815, 682, 574, 290]",6
803,80,"[80, 610, 116, 2, 581, 891]",6
804,80,"[80, 877, 1, 329, 154, 200]",6
805,80,"[80, 55, 486, 832, 221, 716]",6
806,80,"[80, 55, 486, 832, 924, 335]",6
807,80,"[80, 509, 480, 83, 268, 605]",6
808,80,"[80, 55, 815, 682, 317, 771, 780]",7
809,80,"[80, 509, 480, 528, 125, 344, 699]",7
810,81,"[81, 245, 974, 154, 200]",5
811,81,"[81, 245, 974, 722, 162, 522]",6
812,81,"[81, 245, 194, 370, 714, 95]",6
813,81,"[81, 245, 194, 653, 455, 462, 290]",7
814,81,"[81, 245, 232, 942, 975, 674, 891]",7
815,81,"[81, 245, 232, 942, 712, 627, 716]",7
816,81,"[81, 245, 194, 463, 976, 580, 335]",7
817,81,"[81, 245, 194, 653, 720, 71, 754]",7
818,81,"[81, 245, 253, 39, 19, 694, 699]",7
819,81,"[81, 245, 974, 482, 725, 110, 771, 780]",8
820,82,"[82, 532, 609, 891]",4
821,82,"[82, 939, 48, 462, 290]",5
822,82,"[82, 939, 761, 924, 335]",5
823,82,"[82, 201, 416, 684, 699]",5
824,82,"[82, 532, 390, 565, 605]",5
825,82,"[82, 939, 761, 495, 805, 200]",6
826,82,"[82, 55, 486, 832, 221, 716]",6
827,82,"[82, 201, 691, 868, 771, 780]",6
828,82,"[82, 939, 17, 778, 920, 95]",6
829,82,"[82, 532, 390, 721, 647, 162, 522]",7
830,83,"[83, 268, 605]",3
831,83,"[83, 489, 572, 119, 290]",5
832,83,"[83, 150, 21, 397, 891]",5
833,83,"[83, 990, 795, 93, 200]",5
834,83,"[83, 150, 21, 191, 724, 780]",6
835,83,"[83, 480, 528, 362, 580, 335]",6
836,83,"[83, 480, 528, 125, 344, 699]",6
837,83,"[83, 150, 600, 726, 920, 95]",6
838,83,"[83, 489, 361, 941, 457, 149, 522]",7
839,83,"[83, 150, 265, 554, 222, 749, 716]",7
840,84,"[84, 635, 162, 522]",4
841,84,"[84, 122, 74, 627, 716]",5
842,84,"[84, 635, 406, 73, 605]",5
843,84,"[84, 802, 726, 920, 95]",5
844,84,"[84, 122, 74, 25, 40, 891]",6
845,84,"[84, 122, 890, 196, 727, 335]",6
846,84,"[84, 122, 74, 25, 40, 119, 290]",7
847,84,"[84, 635, 162, 722, 974, 154, 200]",7
848,84,"[84, 635, 429, 266, 110, 771, 780]",7
849,84,"[84, 122, 263, 296, 762, 833, 754]",7
850,85,"[85, 737, 632, 290]",4
851,85,"[85, 737, 297, 727, 335]",5
852,85,"[85, 534, 236, 56, 754]",5
853,85,"[85, 294, 125, 344, 699]",5
854,85,"[85, 986, 189, 170, 834, 200]",6
855,85,"[85, 395, 777, 722, 162, 522]",6
856,85,"[85, 534, 854, 996, 447, 716]",6
857,85,"[85, 986, 977, 529, 724, 780]",6
858,85,"[85, 534, 626, 676, 565, 605]",6
859,85,"[85, 294, 746, 370, 714, 95]",6
860,86,"[86, 877, 807, 95]",4
861,86,"[86, 278, 446, 40, 891]",5
862,86,"[86, 793, 74, 627, 716]",5
863,86,"[86, 278, 446, 40, 119, 290]",6
864,86,"[86, 877, 1, 329, 154, 200]",6
865,86,"[86, 793, 64, 761, 924, 335]",6
866,86,"[86, 793, 159, 978, 73, 605]",6
867,86,"[86, 278, 681, 241, 647, 162, 522]",7
868,86,"[86, 945, 305, 216, 307, 71, 754]",7
869,86,"[86, 793, 560, 90, 498, 540, 699]",7
870,87,"[87, 617, 515, 574, 290]",5
871,87,"[87, 624, 717, 221, 716]",5
872,87,"[87, 624, 676, 565, 605]",5
873,87,"[87, 617, 850, 974, 154, 200]",6
874,87,"[87, 617, 515, 110, 771, 780]",6
875,87,"[87, 624, 717, 611, 403, 335]",6
876,87,"[87, 624, 717, 611, 279, 754]",6
877,87,"[87, 617, 310, 233, 884, 699]",6
878,87,"[87, 624, 697, 32, 714, 95]",6
879,87,"[87, 617, 72, 104, 495, 609, 891]",7
880,88,"[88, 684, 699]",3
881,88,"[88, 629, 682, 574, 290]",5
882,88,"[88, 684, 972, 834, 200]",5
883,88,"[88, 629, 682, 596, 674, 891]",6
884,88,"[88, 629, 682, 317, 771, 780]",6
885,88,"[88, 684, 391, 761, 924, 335]",6
886,88,"[88, 629, 913, 486, 832, 221, 716]",7
887,88,"[88, 684, 699, 884, 50, 56, 754]",7
888,88,"[88, 684, 391, 656, 786, 742, 95]",7
889,88,"[88, 684, 391, 61, 852, 366, 162, 522]",8
890,89,"[89, 624, 717, 221, 716]",5
891,89,"[89, 785, 57, 966, 699]",5
892,89,"[89, 957, 390, 565, 605]",5
893,89,"[89, 785, 153, 455, 462, 290]",6
894,89,"[89, 957, 390, 532, 609, 891]",6
895,89,"[89, 957, 463, 976, 580, 335]",6
896,89,"[89, 785, 153, 79, 56, 754]",6
897,89,"[89, 785, 57, 778, 920, 95]",6
898,89,"[89, 785, 517, 990, 795, 93, 200]",7
899,89,"[89, 957, 390, 721, 647, 162, 522]",7
900,90,"[90, 498, 540, 699]",4
901,90,"[90, 560, 102, 581, 891]",5
902,90,"[90, 938, 457, 149, 522]",5
903,90,"[90, 560, 102, 987, 574, 290]",6
904,90,"[90, 560, 793, 74, 627, 716]",6
905,90,"[90, 498, 540, 699, 694, 834, 200]",7
906,90,"[90, 560, 102, 528, 362, 580, 335]",7
907,90,"[90, 560, 793, 159, 978, 73, 605]",7
908,90,"[90, 560, 793, 448, 473, 835, 95]",7
909,90,"[90, 560, 102, 544, 266, 110, 771, 780]",8
910,91,"[91, 727, 335]",3
911,91,"[91, 360, 943, 713, 290]",5
912,91,"[91, 360, 943, 834, 200]",5
913,91,"[91, 360, 222, 749, 716]",5
914,91,"[91, 584, 391, 684, 699]",5
915,91,"[91, 360, 222, 110, 771, 780]",6
916,91,"[91, 727, 373, 473, 835, 95]",6
917,91,"[91, 727, 297, 845, 181, 397, 891]",7
918,91,"[91, 727, 196, 346, 366, 162, 522]",7
919,91,"[91, 727, 297, 845, 79, 56, 754]",7
920,92,"[92, 726, 920, 95]",4
921,92,"[92, 731, 394, 834, 200]",5
922,92,"[92, 519, 362, 580, 335]",5
923,92,"[92, 731, 849, 457, 149, 522]",6
924,92,"[92, 731, 394, 834, 694, 699]",6
925,92,"[92, 519, 895, 781, 427, 462, 290]",7
926,92,"[92, 731, 561, 845, 181, 397, 891]",7
927,92,"[92, 726, 192, 122, 74, 627, 716]",7
928,92,"[92, 726, 600, 126, 110, 771, 780]",7
929,92,"[92, 731, 561, 845, 79, 56, 754]",7
930,93,"[93, 200]",2
931,93,"[93, 200, 805, 749, 716]",5
932,93,"[93, 200, 834, 694, 699]",5
933,93,"[93, 200, 834, 943, 713, 290]",6
934,93,"[93, 200, 805, 495, 609, 891]",6
935,93,"[93, 926, 644, 317, 771, 780]",6
936,93,"[93, 795, 990, 83, 268, 605]",6
937,93,"[93, 200, 154, 974, 722, 162, 522]",7
938,93,"[93, 200, 805, 495, 761, 924, 335]",7
939,93,"[93, 200, 834, 943, 473, 835, 95]",7
940,94,"[94, 13, 465, 515, 574, 290]",6
941,94,"[94, 971, 539, 423, 162, 522]",6
942,94,"[94, 345, 867, 832, 221, 716]",6
943,94,"[94, 968, 64, 761, 924, 335]",6
944,94,"[94, 345, 872, 744, 735, 754]",6
945,94,"[94, 971, 439, 19, 694, 699]",6
946,94,"[94, 345, 600, 726, 920, 95]",6
947,94,"[94, 345, 600, 150, 21, 397, 891]",7
948,94,"[94, 968, 64, 761, 495, 805, 200]",7
949,94,"[94, 971, 631, 202, 110, 771, 780]",7
950,95,[95],1
951,95,"[95, 725, 110, 771, 780]",5
952,95,"[95, 835, 551, 427, 462, 290]",6
953,95,"[95, 835, 982, 919, 674, 891]",6
954,95,"[95, 725, 482, 974, 154, 200]",6
955,95,"[95, 742, 203, 712, 627, 716]",6
956,95,"[95, 835, 473, 373, 727, 335]",6
957,95,"[95, 714, 32, 985, 735, 754]",6
958,95,"[95, 920, 778, 57, 966, 699]",6
959,95,"[95, 725, 482, 974, 722, 162, 522]",7
960,96,"[96, 136, 834, 200]",4
961,96,"[96, 551, 835, 95]",4
962,96,"[96, 551, 427, 462, 290]",5
963,96,"[96, 136, 834, 694, 699]",5
964,96,"[96, 238, 808, 196, 727, 335]",6
965,96,"[96, 579, 142, 720, 71, 754]",6
966,96,"[96, 136, 616, 753, 922, 397, 891]",7
967,96,"[96, 542, 613, 539, 423, 162, 522]",7
968,96,"[96, 579, 510, 564, 717, 221, 716]",7
969,96,"[96, 551, 810, 878, 748, 771, 780]",7
970,97,"[97, 307, 71, 754]",4
971,97,"[97, 564, 717, 221, 716]",5
972,97,"[97, 407, 357, 276, 632, 290]",6
973,97,"[97, 407, 409, 304, 154, 200]",6
974,97,"[97, 407, 506, 242, 771, 780]",6
975,97,"[97, 564, 717, 611, 403, 335]",6
976,97,"[97, 307, 336, 383, 267, 700, 891]",7
977,97,"[97, 407, 853, 411, 638, 540, 699]",7
978,97,"[97, 564, 717, 624, 676, 565, 605]",7
979,97,"[97, 407, 409, 246, 203, 742, 95]",7
980,98,"[98, 191, 724, 780]",4
981,98,"[98, 191, 724, 529, 290]",5
982,98,"[98, 191, 21, 397, 891]",5
983,98,"[98, 969, 50, 56, 754]",5
984,98,"[98, 969, 50, 884, 699]",5
985,98,"[98, 912, 230, 73, 605]",5
986,98,"[98, 912, 26, 497, 93, 200]",6
987,98,"[98, 912, 406, 635, 162, 522]",6
988,98,"[98, 969, 50, 884, 233, 627, 716]",7
989,98,"[98, 191, 340, 285, 91, 727, 335]",7
990,99,"[99, 199, 473, 835, 95]",5
991,99,"[99, 931, 783, 987, 574, 290]",6
992,99,"[99, 199, 473, 943, 834, 200]",6
993,99,"[99, 199, 539, 423, 162, 522]",6
994,99,"[99, 199, 473, 373, 727, 335]",6
995,99,"[99, 199, 168, 63, 922, 397, 891]",7
996,99,"[99, 199, 473, 373, 832, 221, 716]",7
997,99,"[99, 199, 539, 642, 985, 735, 754]",7
998,99,"[99, 199, 473, 943, 834, 694, 699]",7
999,99,"[99, 199, 539, 642, 978, 73, 605]",7
1000,100,"[100, 101, 632, 290]",4
1001,100,"[100, 101, 718, 313, 40, 891]",6
1002,100,"[100, 101, 718, 525, 921, 716]",6
1003,100,"[100, 612, 12, 236, 56, 754]",6
1004,100,"[100, 101, 201, 416, 684, 699]",6
1005,100,"[100, 327, 192, 726, 920, 95]",6
1006,100,"[100, 327, 929, 850, 974, 154, 200]",7
1007,100,"[100, 327, 932, 849, 457, 149, 522]",7
1008,100,"[100, 101, 201, 691, 868, 771, 780]",7
1009,100,"[100, 101, 632, 737, 297, 727, 335]",7
1010,101,"[101, 632, 290]",3
1011,101,"[101, 718, 313, 40, 891]",5
1012,101,"[101, 718, 525, 921, 716]",5
1013,101,"[101, 201, 416, 684, 699]",5
1014,101,"[101, 34, 286, 170, 834, 200]",6
1015,101,"[101, 201, 691, 868, 771, 780]",6
1016,101,"[101, 632, 737, 297, 727, 335]",6
1017,101,"[101, 100, 612, 12, 236, 56, 754]",7
1018,101,"[101, 201, 82, 532, 390, 565, 605]",7
1019,101,"[101, 100, 327, 192, 726, 920, 95]",7
1020,102,"[102, 581, 891]",3
1021,102,"[102, 987, 574, 290]",4
1022,102,"[102, 528, 362, 580, 335]",5
1023,102,"[102, 528, 125, 344, 699]",5
1024,102,"[102, 560, 793, 74, 627, 716]",6
1025,102,"[102, 544, 266, 110, 771, 780]",6
1026,102,"[102, 528, 141, 935, 833, 754]",6
1027,102,"[102, 528, 480, 83, 268, 605]",6
1028,102,"[102, 544, 266, 110, 725, 95]",6
1029,102,"[102, 528, 141, 1, 329, 154, 200]",7
1030,103,"[103, 722, 162, 522]",4
1031,103,"[103, 740, 21, 397, 891]",5
1032,103,"[103, 722, 974, 154, 200]",5
1033,103,"[103, 740, 353, 242, 771, 780]",6
1034,103,"[103, 678, 288, 175, 268, 605]",6
1035,103,"[103, 722, 974, 482, 725, 95]",6
1036,103,"[103, 740, 836, 460, 117, 119, 290]",7
1037,103,"[103, 740, 21, 397, 181, 921, 716]",7
1038,103,"[103, 892, 388, 234, 79, 56, 754]",7
1039,103,"[103, 892, 388, 61, 391, 684, 699]",7
1040,104,"[104, 495, 609, 891]",4
1041,104,"[104, 495, 805, 200]",4
1042,104,"[104, 8, 366, 162, 522]",5
1043,104,"[104, 495, 805, 749, 716]",5
1044,104,"[104, 495, 761, 924, 335]",5
1045,104,"[104, 8, 762, 833, 754]",5
1046,104,"[104, 764, 591, 884, 699]",5
1047,104,"[104, 72, 617, 515, 574, 290]",6
1048,104,"[104, 72, 880, 786, 742, 95]",6
1049,104,"[104, 72, 617, 515, 110, 771, 780]",7
1050,105,"[105, 183, 529, 290]",4
1051,105,"[105, 183, 529, 724, 780]",5
1052,105,"[105, 183, 976, 580, 335]",5
1053,105,"[105, 183, 370, 714, 95]",5
1054,105,"[105, 633, 590, 295, 834, 200]",6
1055,105,"[105, 183, 529, 290, 119, 40, 891]",7
1056,105,"[105, 633, 960, 336, 307, 71, 754]",7
1057,105,"[105, 633, 590, 295, 834, 694, 699]",7
1058,105,"[105, 183, 370, 746, 708, 268, 605]",7
1059,105,"[105, 183, 529, 977, 513, 457, 149, 522]",8
1060,106,"[106, 423, 162, 522]",4
1061,106,"[106, 426, 833, 754]",4
1062,106,"[106, 485, 966, 699]",4
1063,106,"[106, 485, 525, 921, 716]",5
1064,106,"[106, 339, 976, 580, 335]",5
1065,106,"[106, 339, 976, 134, 462, 290]",6
1066,106,"[106, 485, 525, 921, 181, 397, 891]",7
1067,106,"[106, 423, 162, 722, 974, 154, 200]",7
1068,106,"[106, 339, 976, 183, 529, 724, 780]",7
1069,106,"[106, 339, 641, 626, 676, 565, 605]",7
1070,107,"[107, 73, 605]",3
1071,107,"[107, 117, 119, 290]",4
1072,107,"[107, 117, 119, 40, 891]",5
1073,107,"[107, 182, 917, 834, 200]",5
1074,107,"[107, 22, 434, 966, 699]",5
1075,107,"[107, 73, 406, 635, 162, 522]",6
1076,107,"[107, 73, 230, 52, 56, 754]",6
1077,107,"[107, 117, 460, 203, 742, 95]",6
1078,107,"[107, 117, 119, 711, 712, 627, 716]",7
1079,107,"[107, 117, 119, 290, 529, 724, 780]",7
1080,108,"[108, 752, 694, 699]",4
1081,108,"[108, 752, 694, 834, 200]",5
1082,108,"[108, 827, 142, 720, 71, 754]",6
1083,108,"[108, 468, 545, 982, 835, 95]",6
